"run","arm","seed","mae","rmse","rsq","bias","cal_slope","var_truth","rsq_trad","kernel","threshold_mult","src","tgt","graph","accuracy","bal_accuracy","auc","sensitivity","specificity","brier","pred_rate","chosen","select_score","fips","stusps","config","n","mean_bias","resid_moran","label","adaptive"
"sd-brow-rev","GraphSAGE + LayerNorm",1005,0.50119536447275,0.633187819094812,0.541720755924167,0.358667567551236,0.782274836337141,NA,0.263414187042843,"uniform",1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1006,0.427318986468476,0.551676013518339,0.570735702447364,0.226941164278928,0.800918949907952,NA,0.440852419706449,"uniform",1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1007,0.457212669165562,0.581235542226586,0.556448074616947,0.277529963104778,0.798093727902075,NA,0.37932740037464,"uniform",1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1008,0.421836017992578,0.547851053023117,0.560670815460855,0.19821377774463,0.789389674673512,NA,0.448579067666023,"uniform",1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1009,0.439182470843881,0.564882845972861,0.558891633246296,0.261919539612962,0.843995033528981,NA,0.413760577533314,"uniform",1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1010,0.479850507446126,0.609162132961133,0.548293743646091,0.321049196289556,0.785933113917862,NA,0.318251730747344,"uniform",1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1001,0.352569667367876,0.479918245943762,0.602540459033458,0.0995985802558177,0.899847234382333,NA,0.576851534804546,"gaussian",0.1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1002,0.373578718524748,0.501904408979153,0.590130847171533,0.146762148862031,0.869188345343766,NA,0.537192627905326,"gaussian",0.1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1003,0.359526115906655,0.486300899889498,0.602495184798514,0.128227767939505,0.904183962099592,NA,0.565521397207351,"gaussian",0.1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1004,0.359867190863574,0.488055102610981,0.598817870396897,0.119380724342564,0.884288430382462,NA,0.562381208900116,"gaussian",0.1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1005,0.359634358904058,0.48700863535078,0.601034898074887,0.123044324577603,0.891167622264212,NA,0.564255844662754,"gaussian",0.1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1001,0.358282219318665,0.483905535275476,0.60145727245997,0.114108615449971,0.898091510784087,NA,0.569791064426972,"gaussian",0.25,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1002,0.367165126689621,0.497507265115737,0.579693358921673,0.116873148014629,0.88740714878709,NA,0.545266341508211,"gaussian",0.25,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1003,0.367941191492507,0.495624375933904,0.595352877039961,0.133218575236848,0.866853120146847,NA,0.548701840501438,"gaussian",0.25,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1004,0.369038837409127,0.494812805213514,0.595920627082657,0.13972302859546,0.885952274006031,NA,0.550178606051119,"gaussian",0.25,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1005,0.358469991581156,0.485751420142433,0.602955770317987,0.118560984534029,0.882795826347321,NA,0.566502692188267,"gaussian",0.25,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1001,0.385883252696997,0.515157124359931,0.571241863516886,0.139489301765875,0.832679143243416,NA,0.512429223688312,"gaussian",0.5,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1002,0.385528404621573,0.515387821362651,0.571987585917594,0.132262654314555,0.819214142126514,NA,0.51199243927065,"gaussian",0.5,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1003,0.375240617813522,0.504565965718461,0.576499971831056,0.102025987517742,0.827349628124051,NA,0.532271156436886,"gaussian",0.5,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1004,0.378335505424189,0.508551787319425,0.567499972503537,0.080883620045088,0.811480257845327,NA,0.524852316027599,"gaussian",0.5,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1005,0.383647982043494,0.509870479995252,0.58615213821779,0.145535588275633,0.829244239139633,NA,0.522384971893336,"gaussian",0.5,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1001,0.403675333654952,0.534286299345716,0.55143260364371,0.118198374183162,0.768181924657046,NA,0.475547304064282,"gaussian",1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1002,0.396949379589354,0.526185573913933,0.558404567663269,0.151196668713911,0.825145016641104,NA,0.491330004495673,"gaussian",1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1003,0.403111608253001,0.532649303988982,0.548941134550804,0.124147502199937,0.78359222818382,NA,0.478756113321859,"gaussian",1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1004,0.394184581273946,0.525220157194927,0.555365536164674,0.107217924980947,0.786240134153837,NA,0.49319485233773,"gaussian",1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1005,0.397902999632809,0.526616035055869,0.56477860704246,0.125934780219501,0.779591853706503,NA,0.490497400021795,"gaussian",1,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1001,0.410264662866785,0.537973347426305,0.553531159700231,0.135191642737108,0.765976573283775,NA,0.468283953431925,"gaussian",2,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1002,0.411784017598088,0.546712766633257,0.536362199691527,0.11549504456461,0.747829809584355,NA,0.450868094471662,"gaussian",2,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1003,0.410391540677138,0.535745907988776,0.564562696308794,0.175159316287972,0.799473736002207,NA,0.472677901229751,"gaussian",2,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1004,0.40101629885044,0.529673179697082,0.555597981461602,0.139345538464958,0.798546159869861,NA,0.48456463593827,"gaussian",2,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sd-brow-rev","GraphSAGE + LayerNorm",1005,0.424764157038162,0.550509240110508,0.564704056064585,0.222089685616134,0.810497243558639,NA,0.443215069569621,"gaussian",2,"sandiego","broward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","OLS",1001,0.43531421737108,0.565950614194643,0.566065922588997,0.0799500193172022,0.822266098506113,NA,0.530243940452504,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost",1001,0.413917503370941,0.544457102413876,0.586768278506648,0.0253377927349655,0.842262649115333,NA,0.565246932613662,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost",1002,0.406246336867469,0.525844563880022,0.608296052097886,0.0716637816275069,0.907627719081237,NA,0.594463361502806,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost",1003,0.409573816395738,0.536969049042612,0.592549627655892,0.0190315525012782,0.863149423276125,NA,0.577123231495006,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost",1004,0.412461960707222,0.536015688660268,0.594120759641972,0.0472443052315522,0.874555318654553,NA,0.578623489541803,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost",1005,0.409876690863015,0.537261058782174,0.593088922294593,0.0317008031358056,0.862978674206112,NA,0.576663176259864,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost",1006,0.421945211619275,0.554189528280545,0.576607797910046,0.0262925061603485,0.824766408708468,NA,0.549565185276498,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost",1007,0.406806883544974,0.533545318434528,0.59721959816306,0.038020635357154,0.873167218014553,NA,0.582498589642766,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost",1008,0.406919218635536,0.534227070820136,0.596686335733235,0.0235390032533934,0.86536681648759,NA,0.581430959879111,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost",1009,0.403508685222866,0.525686238730617,0.606173037033222,0.065451035612983,0.915360123677456,NA,0.594707528647945,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost",1010,0.411315369719055,0.532839669375076,0.598563193504663,0.0540338925839841,0.882168513860476,NA,0.583602205950819,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost + lags",1001,0.412043551678101,0.544808526312101,0.577285698138292,-0.0130778874638523,0.872402191925392,NA,0.56468552226795,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost + lags",1002,0.410990493976401,0.543123552460367,0.578320878922204,-0.0253110769535059,0.883747676915778,NA,0.567374023674315,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost + lags",1003,0.398837773199307,0.533780515751443,0.600624192820922,-0.0601451622597313,0.870942326333598,NA,0.582130422773616,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost + lags",1004,0.40604282659488,0.539939649648372,0.579898495792167,0.00128099808377733,0.898104393993333,NA,0.572431442523982,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost + lags",1005,0.390424211962533,0.522572380944788,0.608876617881265,-0.0203091417902588,0.892807326155704,NA,0.599494739274277,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost + lags",1006,0.393957244553061,0.522809462206693,0.612283293093168,-0.0222035086687818,0.875291839533672,NA,0.599131253429598,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost + lags",1007,0.391770142205048,0.518020411971978,0.611502685983694,-0.0210567124076493,0.921719518889167,NA,0.606441709325431,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost + lags",1008,0.398514066411873,0.528261296490313,0.601629015405134,-0.0340282085118749,0.889929592834988,NA,0.590727178417889,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost + lags",1009,0.393074215634069,0.518509844062318,0.609517100832813,0.00686952454951184,0.927265731478143,NA,0.60569768052916,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","XGBoost + lags",1010,0.402209468856423,0.530337864036822,0.595654881593139,-0.019178390371632,0.898434619126464,NA,0.587503194049624,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE",1001,0.365149890193907,0.497534702932157,0.65405139407636,-0.078407773822585,0.899963070240303,NA,0.636953649047998,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE",1002,0.368733780321241,0.504898896345975,0.645745550383978,-0.0919922461682367,0.904448191188121,NA,0.626126948600885,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE",1003,0.365403100883374,0.49857664583945,0.655793086856457,-0.0916651813209688,0.900321991010932,NA,0.635431465125565,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE",1004,0.37457393846029,0.509093402258451,0.641841460901774,-0.0969926591566638,0.898699085303176,NA,0.619889158064213,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE",1005,0.369752759241989,0.502622947487474,0.654881442305898,-0.111090730739969,0.904551640478403,NA,0.629489990589012,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE",1006,0.380285628712294,0.518254725559159,0.640500999706988,-0.110298488061409,0.861432514591151,NA,0.606085596289978,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE",1007,0.365875950297694,0.500459728159344,0.660745575447165,-0.115546043470537,0.898172817959046,NA,0.632672374749246,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE",1008,0.360137926939163,0.492262337815391,0.664744841960192,-0.0937587454428277,0.90547064825756,NA,0.644607269981396,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE",1009,0.36134227712852,0.492163972740431,0.65958900830494,-0.0656780578079634,0.897981175096246,NA,0.644749286695343,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE",1010,0.373305377181806,0.507195314467092,0.64798760501762,-0.10245814917571,0.890124872766996,NA,0.62271826080495,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1001,0.365982048627845,0.498426052554544,0.648037449079566,-0.0842517649376227,0.947679532173578,NA,0.635651665097975,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1002,0.369284471123202,0.506410452658128,0.636741131894913,-0.0913148978535005,0.969576991846838,NA,0.623885010214264,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1003,0.372884448713226,0.508914975729785,0.6350495946214,-0.0866305127877146,0.927438274943347,NA,0.62015555308197,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1004,0.363018953210154,0.494997573972361,0.651357049573944,-0.0617657636030376,0.91859690291166,NA,0.640646846277887,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1005,0.36541798774369,0.499315590048097,0.648687834238965,-0.0850032821281351,0.929421345426899,NA,0.634350004746186,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1006,0.372280266882266,0.506064901917735,0.633537170306598,-0.0676043606339784,0.941610545851031,NA,0.624398121548687,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1007,0.36815607279309,0.504011570577344,0.642035109988777,-0.0923769838763396,0.946148643530551,NA,0.627439907228602,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1008,0.372144839164067,0.508176752793255,0.637752547657532,-0.0903327689922529,0.922285234687224,NA,0.621256744902286,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1009,0.370345850067707,0.508368583606378,0.637091534042768,-0.0982310952448134,0.947335454314468,NA,0.620970748585732,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1010,0.367850585855111,0.504711749305866,0.638824527211411,-0.0839211319393275,0.94587836642847,NA,0.626404058604371,"uniform",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1001,0.391800296502332,0.519564169192863,0.609042352861716,0.00014179663694681,0.91730418062496,NA,0.604092521014812,"gaussian",0.1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1002,0.390686031743459,0.521566606648401,0.606633526814615,-0.0051422486268822,0.912630102562585,NA,0.60103492879703,"gaussian",0.1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1003,0.389145206297916,0.517670926396462,0.613009939306113,0.00636176619428971,0.910123673818633,NA,0.606972563112082,"gaussian",0.1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1004,0.388893249988518,0.516437666917906,0.61258891618962,0.0167733569190861,0.931301923815844,NA,0.60884296929261,"gaussian",0.1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1005,0.390820368852686,0.519458438994862,0.610451733693187,0.0157156876618382,0.910933618648382,NA,0.60425363727139,"gaussian",0.1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1001,0.377309456427635,0.509045292861095,0.623090536824682,-0.0329827421655582,0.95272675388226,NA,0.619960995724632,"gaussian",0.25,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1002,0.378626933140261,0.509706885267411,0.620867796737977,-0.0179087752710827,0.954283523726224,NA,0.618972500940983,"gaussian",0.25,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1003,0.374343976725166,0.502924084084926,0.632108045787198,-0.0253356314885526,0.945248664902305,NA,0.629045890104428,"gaussian",0.25,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1004,0.374575547185943,0.502285029871428,0.632422483792673,-0.0129740769885282,0.944453033186009,NA,0.629988017082222,"gaussian",0.25,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1005,0.37682905582355,0.50677448447336,0.625037424077405,-0.0125066085145654,0.953838045309923,NA,0.623344077327687,"gaussian",0.25,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1001,0.372962178711167,0.509178095564898,0.625184719180897,-0.05218984806412,0.954397888362616,NA,0.619762676276413,"gaussian",0.5,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1002,0.371584679592175,0.506144589649838,0.631566591161936,-0.0639983997367991,0.956923275416585,NA,0.624279823605906,"gaussian",0.5,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1003,0.372247514894327,0.505758758393113,0.630174581195785,-0.0512832155993724,0.954001930540988,NA,0.624852424155003,"gaussian",0.5,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1004,0.372708634868364,0.507014695624006,0.627871499744716,-0.0443928592018591,0.946648447059081,NA,0.622986922820514,"gaussian",0.5,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1005,0.374371644029878,0.507772000417163,0.629210583307092,-0.0459255683572752,0.9239944040704,NA,0.621859827127257,"gaussian",0.5,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1001,0.370103305714459,0.506273926622787,0.634433949357138,-0.0827330086723838,0.978456199360329,NA,0.624087780778417,"gaussian",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1002,0.366486155076458,0.498945667839078,0.64507943259329,-0.0802467123904227,0.967164380669936,NA,0.634891593879969,"gaussian",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1003,0.367770285219912,0.50177960965664,0.64234077859023,-0.0801278201230269,0.944805543792655,NA,0.630732285516868,"gaussian",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1004,0.367807277422778,0.503769199912261,0.636617047159431,-0.0714802622336969,0.956363405584466,NA,0.627798136806784,"gaussian",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1005,0.374615057301635,0.514142890240354,0.631879263878595,-0.105285328714408,0.932504328181677,NA,0.612311437292093,"gaussian",1,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1001,0.366360710557839,0.501320437392471,0.64703159340893,-0.100509310025685,0.965870175775913,NA,0.631407800859894,"gaussian",2,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"la-chi-rev","GraphSAGE + LayerNorm",1002,0.367230783253879,0.503848775373473,0.640745999363963,-0.090094479674208,0.959171909743392,NA,0.627680541391362,"gaussian",2,"la","chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
